field.h.x,field.h.y,field.h.z,field.n.x,field.n.y,field.n.z,field.t.x,field.t.y,field.t.z,field.rs.x,field.rs.y,field.rs.z,field.re.x,field.re.y,field.re.z,field.rh.x,field.rh.y,field.rh.z,field.ls.x,field.ls.y,field.ls.z,field.le.x,field.le.y,field.le.z,field.lh.x,field.lh.y,field.lh.z
1.7680947498,0.0177264405,0.3563731441,1.7215752773,0.0148176278,0.1368368617,1.6754303833,0.0129329616,-0.0967474567,1.7529993265,0.1797304992,0.1292982179,1.6920885031,0.2451974691,-0.2194764608,1.5211265296,0.3178001736,-0.4621699246,1.6901512282,-0.1500952627,0.1443755056,1.6134225425,-0.2299762666,-0.181189154,1.4647037187,-0.2178054109,-0.4549780669
1.7808605112,0.0191386997,0.3616740921,1.7286789405,0.0141237519,0.1430672739,1.6759444611,0.0097889501,-0.0890685798,1.7601188495,0.1788852189,0.132848149,1.7251878868,0.304048024,-0.1888474625,1.577579357,0.5136948207,-0.3472843592,1.6972390314,-0.1506377171,0.1532863988,1.6260799001,-0.2793396692,-0.1616418067,1.417398347,-0.4096217162,-0.3345599549
1.7820281096,0.0211121728,0.3625268405,1.729074569,0.0164993417,0.1450706751,1.6763176246,0.0132553316,-0.087098229,1.7635771026,0.1806543662,0.134936622,1.7666210953,0.3928405651,-0.1052418255,1.6828110364,0.6726845871,-0.0913297211,1.6945720353,-0.1476556712,0.1552047283,1.6315508946,-0.3725427741,-0.0758339502,1.4370436833,-0.5910107127,-0.0641658468
1.7823303451,0.0245702847,0.3630936423,1.7266143641,0.017958195,0.1465816095,1.674500007,0.0121203189,-0.0856815277,1.7603319797,0.1821746332,0.1348884467,1.7982074993,0.4414685193,0.0039280414,1.7718750291,0.6725471579,0.1819719003,1.6928967485,-0.1462582622,0.1582747875,1.6510416505,-0.4287150047,0.0432031868,1.5021356104,-0.6092110351,0.2189528869
1.7838786787,0.0285144261,0.3653462917,1.7238110319,0.0199511561,0.1520005651,1.6680356776,0.0113949544,-0.0793194663,1.7548659195,0.184543296,0.1384244317,1.811565445,0.4584639296,0.0970649934,1.8077811144,0.572070239,0.3689755984,1.6927561444,-0.1446409837,0.1655766984,1.662967947,-0.4364365796,0.1425317944,1.5715445737,-0.5240552015,0.4113700209
1.7792840517,0.0298691722,0.3605853833,1.7178134578,0.0216944775,0.1495149304,1.6601588344,0.012680796,-0.0813338569,1.7465591396,0.1867051459,0.1358924951,1.8095196446,0.4599629456,0.1584991516,1.8188843265,0.4427044045,0.4560823081,1.6890677761,-0.1433161834,0.1631373657,1.6628482687,-0.4300504411,0.2019244798,1.6226622091,-0.3943352872,0.49684371
1.7747517129,0.0312220761,0.3646156123,1.7129607985,0.0239367597,0.1522452643,1.6551101306,0.014845435,-0.0785534734,1.7390216661,0.1894383794,0.1391935634,1.8015031148,0.4560049083,0.1740752003,1.8091445738,0.3386498033,0.4499303664,1.6868999309,-0.1415648639,0.1652969653,1.663927401,-0.4229163124,0.2174333717,1.6574711036,-0.2875285187,0.4861435395
1.7694458129,0.0316894944,0.3672982185,1.7075633475,0.0244427213,0.1554526664,1.6495851147,0.0157535282,-0.0753287979,1.732919138,0.1900904871,0.1428455939,1.7963810288,0.4543713446,0.1681549005,1.8004091815,0.2802580781,0.4136636138,1.6822075569,-0.1412050483,0.1680597389,1.6635790676,-0.4192474294,0.2029208608,1.6732450526,-0.2359652283,0.4443366273
1.7664914762,0.0302776564,0.3683455926,1.7038870853,0.0230739639,0.1560959599,1.6438351234,0.0145626149,-0.0741596636,1.7291806196,0.1887240946,0.14337582,1.7972003551,0.4515393469,0.1627117213,1.7873970988,0.2670016521,0.401042049,1.6785935511,-0.1425761706,0.1688160998,1.6629842949,-0.4215362499,0.1880796459,1.6740833913,-0.2214837189,0.4146295624
1.7595088007,0.0322348604,0.3677319098,1.6994709365,0.0247599618,0.1547412551,1.6407596677,0.0172436329,-0.075895187,1.7252288291,0.1903935442,0.1427861281,1.7963235284,0.4550291202,0.1673933499,1.7787302281,0.2643518706,0.3982199068,1.6737130439,-0.1408736129,0.166696382,1.6565285912,-0.4214814641,0.1839901005,1.6665621314,-0.2213993044,0.4093711977
1.7574172618,0.0304817762,0.3697270346,1.6967033656,0.024320449,0.1562744836,1.6377457547,0.017975647,-0.0743356819,1.7234176816,0.1898442211,0.1448904591,1.793719159,0.4551921356,0.1677479126,1.7737474371,0.2641680754,0.39724675,1.6699890496,-0.1412033079,0.1676585234,1.6484066306,-0.4204737729,0.1816360807,1.6580712955,-0.2239302804,0.4092475717
1.7555224815,0.0323262154,0.3702362274,1.6948810961,0.025846819,0.156754837,1.6366932591,0.0197219314,-0.0740514068,1.7227279811,0.1911819108,0.1453467604,1.794577446,0.4547407837,0.1701955566,1.7628884379,0.2714788265,0.4071782169,1.6670342111,-0.1394882767,0.1681629135,1.6425706863,-0.4190750822,0.1811835417,1.6536927399,-0.2214621874,0.4074678636
1.7501236685,0.0335078095,0.3688951217,1.6918431154,0.029085461,0.1554190785,1.6345640866,0.0241382635,-0.0756467969,1.7221931771,0.1940011838,0.1443644931,1.7941727707,0.4566556382,0.1687786269,1.760888679,0.2722644637,0.4071376054,1.6614930538,-0.1358302465,0.1664736638,1.6371394056,-0.4155426315,0.1829981063,1.6522504608,-0.2151831857,0.4087500955
1.7496440545,0.0332086668,0.3686797915,1.690166357,0.0294178599,0.1555922109,1.6326131551,0.0254006064,-0.0754245608,1.7206915917,0.1943417544,0.1451193204,1.7922813852,0.4579961464,0.1624812095,1.7606064256,0.2751289646,0.402671542,1.6596411224,-0.1355060345,0.1660651013,1.6343289796,-0.4163934108,0.1818078548,1.6466823179,-0.2139170776,0.4024830871
1.7456737137,0.0339918401,0.3684032863,1.6874980136,0.030835178,0.1546881069,1.6300328201,0.0279093116,-0.0763638213,1.7188619959,0.1956364559,0.1448004184,1.7898948771,0.4595689526,0.1549283161,1.7628079213,0.2806064202,0.3966148322,1.6561340312,-0.1339660999,0.1645757953,1.6329177052,-0.4179590899,0.1749441973,1.6413642401,-0.223186781,0.4034023572
1.7422982158,0.035582133,0.3673660672,1.6863657917,0.0337252953,0.1522175758,1.6279978801,0.0332418732,-0.0786241135,1.7193028995,0.1982859479,0.1435446795,1.7845504521,0.459250421,0.1370151125,1.7628077412,0.2897739007,0.389994654,1.6534286839,-0.1308353268,0.160890472,1.6266023144,-0.4160525579,0.1541938543,1.6218310764,-0.2365106748,0.4008136228
1.7407547595,0.0346546829,0.3666374047,1.6870536461,0.0340687732,0.1493292523,1.6287947351,0.0357777648,-0.0815373702,1.7207817749,0.198538349,0.1420353052,1.7669371297,0.45411791,0.0874435905,1.7565402017,0.3195644661,0.3638384575,1.6533255172,-0.1304008026,0.1566231995,1.6098216161,-0.4011242748,0.0866956936,1.5475117325,-0.3021330486,0.3662571941
1.7469563175,0.0342168509,0.3716053384,1.6929075419,0.0336470837,0.1527195201,1.6350315645,0.0355285736,-0.0782428375,1.7278254906,0.1978618917,0.1453071299,1.7466600407,0.4179063792,-0.0123545299,1.7280439411,0.4214618223,0.2873853151,1.6579895932,-0.1305677166,0.1601319104,1.5951722221,-0.3670985412,-0.0067618561,1.435819095,-0.4341132257,0.2314034479
1.7437874987,0.0299628281,0.368563541,1.6917216303,0.0300297545,0.1495181695,1.636136538,0.0336917208,-0.0819824274,1.7279194919,0.1940212548,0.1434206702,1.7383318078,0.3494985117,-0.1101452708,1.6682402901,0.539480371,0.0893738466,1.6555237688,-0.1339617381,0.1556156841,1.5948465365,-0.3232607434,-0.0963953998,1.3660619655,-0.5146047234,-0.0619238105
1.7424808766,0.0259761728,0.3696408163,1.6919408918,0.0252699993,0.1510672104,1.6407973287,0.027643501,-0.0814629438,1.7315836993,0.1884096808,0.1440130335,1.7349016606,0.2879385321,-0.1639071447,1.6008994711,0.5276142789,-0.2212229367,1.6522980843,-0.1378696937,0.1581213722,1.5893089705,-0.2786074739,-0.1428219389,1.413598899,-0.3996242631,-0.3603851058
1.7342239157,0.0222806049,0.3651364521,1.6884108372,0.0258258087,0.1447308739,1.6443369612,0.0309173921,-0.0891894964,1.7352888874,0.1870820119,0.1394081767,1.7182885162,0.2521406347,-0.195679682,1.5914433198,0.3770877549,-0.4312639023,1.6415327869,-0.1354304175,0.1500535711,1.5869876923,-0.2343139949,-0.1620422368,1.4792912297,-0.2575476974,-0.4651332108
1.7352981486,0.0205199315,0.367233372,1.6913964416,0.0249770762,0.146252622,1.6503071803,0.0307506374,-0.0882024731,1.7420196145,0.1851314903,0.1413243812,1.7226927535,0.2291310531,-0.2016709091,1.6057311752,0.2526295249,-0.4855665061,1.6407732687,-0.1351773532,0.1511808628,1.5866320723,-0.2060559853,-0.1749564811,1.4920042539,-0.1853719305,-0.4895303828
1.7404597817,0.0201539684,0.3701347813,1.6969715337,0.0223105203,0.148710472,1.6552576452,0.026348308,-0.0856802744,1.7488777836,0.1820066986,0.1422237091,1.7383134581,0.2192814554,-0.1845448679,1.6180191528,0.2283332291,-0.4729004135,1.6450652837,-0.137385681,0.1551972349,1.5860316808,-0.2180246612,-0.167225705,1.4829333653,-0.1845036013,-0.4793447721
1.7416025968,0.0181156502,0.3661402397,1.6991600147,0.0177241674,0.1453537745,1.6571485281,0.019264529,-0.0890149753,1.7531636718,0.1766153265,0.1367175288,1.7358286269,0.2219221781,-0.206406492,1.6023158922,0.2500391193,-0.488108028,1.6451563576,-0.1411669917,0.1539900355,1.5815775425,-0.2303406871,-0.1563053853,1.4640534892,-0.2044611444,-0.4642403631
1.7419596483,0.0176673101,0.3645775858,1.7019683636,0.0153836034,0.1428079878,1.6603816808,0.0170711357,-0.0916368057,1.7601098416,0.1727752488,0.1336273543,1.7283860359,0.2198463451,-0.2319311839,1.5735666569,0.3066230896,-0.4891833618,1.6438268856,-0.1420080458,0.1519886213,1.5750859627,-0.2307798894,-0.1574481989,1.4531816684,-0.2055162076,-0.4638269626
1.7461776676,0.0142399956,0.3616018623,1.7032378959,0.0132632182,0.1409725339,1.6593321212,0.0154137174,-0.0930398094,1.764374004,0.1694652822,0.1309373667,1.7418518495,0.2280967302,-0.2255045366,1.5749996962,0.3743312858,-0.4395077995,1.6421017878,-0.1429388535,0.1510077317,1.5708126381,-0.22993379,-0.1591014425,1.4510146346,-0.1958091385,-0.4654360245
1.7458941111,0.014124497,0.3649922442,1.7040975275,0.0124458995,0.1435559353,1.6602510776,0.0149573952,-0.0904621684,1.7698980692,0.1666943216,0.1328825369,1.7748629758,0.252142048,-0.1965770761,1.6258545246,0.4883587553,-0.300406912,1.6382969859,-0.1418025302,0.1542293338,1.5687965369,-0.2288128715,-0.1547083992,1.4504790938,-0.1858706639,-0.460508044
1.7495025075,0.0148598446,0.3651584297,1.7052131454,0.009270418,0.1450942308,1.6598736729,0.0068004248,-0.0886382916,1.7779895121,0.1598632814,0.1293854826,1.8158547094,0.3047791309,-0.1345865803,1.7210958049,0.5717941637,-0.0651472674,1.6324367787,-0.1413224339,0.1608029942,1.5621226061,-0.2295761712,-0.1501756294,1.446921753,-0.1920284071,-0.4578794298
1.7585934405,0.0177376685,0.3654918619,1.7100711681,0.0136556001,0.1468714957,1.6632575796,0.0100941832,-0.0865547316,1.7901140195,0.1602385701,0.1285822765,1.8506111468,0.3626057357,-0.0523349227,1.8154206708,0.5555117954,0.1611974484,1.6300283166,-0.1329273622,0.1651607301,1.554229693,-0.2298001687,-0.1419038718,1.4400114077,-0.1999776817,-0.4508164772
1.763997865,0.013237057,0.3624973657,1.7105434531,0.0144489578,0.1462941776,1.6624056392,0.0129385557,-0.0868935423,1.7922840632,0.1601889565,0.128475991,1.8810062326,0.3990543947,0.0353986235,1.8811227298,0.4736530279,0.320862414,1.6288028429,-0.1312910447,0.1641123642,1.5470364748,-0.2309848875,-0.1378907534,1.4266939331,-0.2019349145,-0.4445523597
1.7715589247,0.0100374121,0.3659890982,1.7137959097,0.0153391008,0.151326438,1.6625487142,0.0162790962,-0.0811975284,1.7980256603,0.1596369604,0.1333457667,1.8964477192,0.3985823445,0.0900417705,1.9005597597,0.3695118029,0.387830879,1.6295661591,-0.1289587512,0.1693071094,1.542062488,-0.2271455655,-0.1307205233,1.4190131655,-0.1988277039,-0.436388391
1.7724874102,0.0045962515,0.3656378985,1.7130401778,0.0145004978,0.1519589024,1.6601018041,0.0202780572,-0.0801130162,1.7989466962,0.1580393838,0.1359358817,1.9101105847,0.3957495699,0.1268912534,1.8947046978,0.2761577165,0.4052396224,1.6271336594,-0.1290383958,0.167981923,1.5374291861,-0.2244149155,-0.1282820297,1.4180745407,-0.1900982152,-0.4347856044
1.7665615183,-0.0020915955,0.3620629691,1.7078629308,0.0116123553,0.1488323039,1.6562608494,0.0202925904,-0.0834506791,1.7962263695,0.1538259033,0.1345164734,1.9116514213,0.3841650724,0.1330136538,1.8814643544,0.2227500446,0.3886096967,1.6194994921,-0.1306011832,0.1631481345,1.5323967042,-0.2233457201,-0.1302740614,1.4178397703,-0.1855822401,-0.4382069292
1.7714911043,-0.0057082041,0.3640359429,1.7106363795,0.0116980779,0.1519714692,1.6582083582,0.0240548885,-0.0799609707,1.8015344963,0.1524337262,0.1389219715,1.9158878946,0.3772141908,0.1323756988,1.8775161232,0.2233740077,0.3922227788,1.6197382628,-0.1290375837,0.1650209669,1.5285312215,-0.2255846106,-0.1336642755,1.4142699289,-0.1839074638,-0.4412056649
1.7670843919,-0.0101947716,0.3665909823,1.7070428945,0.0079449939,0.1538793956,1.6550522466,0.0214678694,-0.0780906283,1.7987802488,0.1482012789,0.1414947965,1.9160279429,0.3726579474,0.1369581567,1.8752821308,0.2252410802,0.398547372,1.6153055401,-0.1323112969,0.1662639946,1.5255446597,-0.2278303644,-0.1330594672,1.4084293633,-0.1849119866,-0.4393548439
1.7620496196,-0.0164601185,0.3651793797,1.7022672746,0.0038032699,0.1537923617,1.6507662448,0.0189315359,-0.0781893751,1.7938360535,0.1442730076,0.1426239803,1.90890064,0.3654247669,0.134199699,1.8728856866,0.2104552132,0.3946981376,1.6106984957,-0.1366664469,0.1649607279,1.5228419007,-0.2286929842,-0.1339602751,1.4039950328,-0.183663544,-0.4392849728
1.7572992684,-0.0169686027,0.3687331081,1.7001129868,0.0030919726,0.1555519522,1.6507115585,0.0200580692,-0.0767566509,1.7919033304,0.1435542352,0.1462905371,1.9105292914,0.364489104,0.1303587354,1.8656853433,0.1967648792,0.3739551831,1.6083226432,-0.1373702977,0.1648133977,1.5213294378,-0.2289016689,-0.1373755528,1.4042107031,-0.1794813228,-0.4426859136
1.7575971217,-0.0178139213,0.368376387,1.7000266768,0.0038924254,0.1546488153,1.6499429944,0.0219402494,-0.0774348173,1.7926353823,0.1438277059,0.1455456614,1.9129401703,0.3636579666,0.1268740311,1.8674919809,0.1961494683,0.3725347358,1.6074179714,-0.1360428475,0.1637519692,1.5198461477,-0.225272997,-0.1374897136,1.4081258375,-0.1740085453,-0.4445059048
1.7582023495,-0.0194710522,0.3675885125,1.6998875199,0.0030277647,0.1546499144,1.649736693,0.0227815649,-0.0772788946,1.7914641228,0.1437130776,0.1468302421,1.9077087686,0.3668011969,0.1086432764,1.8714472225,0.2230757982,0.3774995955,1.6083109169,-0.1376575598,0.1624696172,1.5195185002,-0.2242721742,-0.1394235197,1.4084471133,-0.1725075371,-0.4466039589
1.7580631929,-0.0229563795,0.3650614134,1.7004400128,-0.0010317674,0.1513236337,1.6502027564,0.0198774547,-0.080482914,1.7937455024,0.1385262421,0.1436905548,1.8787626251,0.3604186442,0.0422003743,1.8623932882,0.3158430226,0.342988795,1.6071345232,-0.1405897693,0.1589567126,1.5211898926,-0.2271686677,-0.1407579985,1.409698448,-0.1706216835,-0.4469299218
1.7506502266,-0.025777013,0.3615946437,1.6953698171,-0.0050978032,0.1458301068,1.6456647836,0.0167815099,-0.0860031762,1.7845257676,0.1372134031,0.1401455599,1.8245532617,0.3174426761,-0.0707221103,1.8110359091,0.4290948481,0.2020160985,1.6062138666,-0.147409017,0.1515146536,1.5214828331,-0.2277840231,-0.1490812265,1.4080602245,-0.1664714362,-0.4536292566
1.743387523,-0.0241437121,0.3609510242,1.690498721,-0.0072943447,0.1429786843,1.640196041,0.0118031077,-0.088958837,1.7734892517,0.1386729267,0.1369982464,1.7976874495,0.2407110863,-0.1386008416,1.6842184838,0.4727144384,-0.0982540503,1.6075081902,-0.1532616124,0.1489591222,1.5224433597,-0.2239691087,-0.1574273452,1.4085129435,-0.1640685872,-0.4620754252
1.7379921175,-0.0171290835,0.36258642,1.6887056341,-0.0089233072,0.1424197614,1.6410685145,5.04668202015E-005,-0.0906488274,1.7665364719,0.139630909,0.1322313804,1.7710480829,0.2236102499,-0.1786731161,1.6238574865,0.3662516923,-0.3805104203,1.6108747963,-0.1574775424,0.1526081271,1.5280137866,-0.2246666285,-0.160201505,1.4142871188,-0.1692234732,-0.4657595285
1.7423144832,-0.0081532643,0.3655952237,1.6932239414,-0.0047608426,0.1457031768,1.6466278578,-0.0017260189,-0.0877645628,1.7628655497,0.1476527461,0.133784937,1.7463351377,0.2125334227,-0.2046037352,1.6426436053,0.2627401646,-0.4878447484,1.6235823331,-0.1571744257,0.1576214166,1.5348322717,-0.2283902668,-0.1629232708,1.4155185869,-0.1766400031,-0.4669743462
1.7294161182,0.0015111054,0.3617485303,1.6881764234,-0.0023224008,0.1392558534,1.6469719643,-0.006504291,-0.0951881557,1.7493488968,0.1535542162,0.1257239133,1.7388044882,0.1963745663,-0.2234575589,1.6256013238,0.2161351368,-0.5135007832,1.62700395,-0.1581990408,0.1527878164,1.5441647833,-0.2309075207,-0.1676201435,1.4117335693,-0.1805413995,-0.4663587012
1.7300340001,0.0095267443,0.3594204641,1.6922084999,0.0033356993,0.1372972662,1.651858535,-0.0015416668,-0.0973077797,1.7516568498,0.1599263408,0.1238170216,1.7396195704,0.1920713009,-0.2226442379,1.6010752935,0.2012748478,-0.5031189487,1.63276015,-0.1532549431,0.1507775108,1.5482718134,-0.225849568,-0.1695121568,1.4136483374,-0.1739489547,-0.4670810593
1.7393944635,0.0139174247,0.3610178418,1.7004061259,0.0065024608,0.138861323,1.6581396617,0.0007027593,-0.0953917718,1.7596918742,0.1630683076,0.1242878707,1.7368390171,0.1972499406,-0.2271952836,1.5914506408,0.2049622666,-0.5045868394,1.6411203775,-0.1500633841,0.1534347677,1.5600510005,-0.2237732155,-0.1640934989,1.4231410156,-0.1673310304,-0.4597967924
1.7444049611,0.0142420395,0.3612145397,1.7052015317,0.007234701,0.1384325334,1.6624106518,0.001986918,-0.0957407713,1.7616376693,0.1649132244,0.1245861118,1.7369988143,0.2006136191,-0.2218982871,1.5958273429,0.2099474054,-0.5014644189,1.6487653942,-0.1504438491,0.1522789474,1.5636901433,-0.2203920071,-0.1654445255,1.4270811867,-0.1651211618,-0.4615208059
1.7484080299,0.010659426,0.3622761705,1.7094146788,0.0053012915,0.1398490982,1.6654879262,0.0025233351,-0.0941510914,1.7657180084,0.1631467294,0.1274057227,1.7367695333,0.2032994246,-0.2281789259,1.5903682528,0.237488935,-0.5027002387,1.6531113492,-0.1525441445,0.1522924813,1.5675537898,-0.2209691566,-0.1662694909,1.4295942544,-0.1673135049,-0.4620130027
1.7570564628,0.0090950752,0.3594579625,1.7144534954,0.003912292,0.137970265,1.6664342153,0.0014200079,-0.0952293038,1.7738537481,0.1604884951,0.1240652998,1.7420232321,0.226791082,-0.2279193322,1.5699419663,0.3668648365,-0.4444121388,1.6550532427,-0.1526639188,0.1518752378,1.573190799,-0.2269287459,-0.1596226915,1.4332439581,-0.1718558041,-0.4541688999
1.7673335823,0.0069219362,0.3627203759,1.7219211824,-0.001754503,0.1420003584,1.6704921357,-0.0097660493,-0.0903294545,1.7822574557,0.1539542547,0.1232746195,1.7503646655,0.3317818811,-0.1886530359,1.6173945497,0.5893978478,-0.302871328,1.661584909,-0.1574632723,0.1607261049,1.5699766039,-0.2342989207,-0.1565777578,1.4319545705,-0.1812776381,-0.4524036668
1.7721519234,0.007766153,0.3585723479,1.7247209801,-0.002696847,0.1391708956,1.6730812524,-0.0138794774,-0.0929985009,1.782830316,0.1536501186,0.1187152683,1.7743308456,0.4358810902,-0.0863143178,1.7170203705,0.7390552572,-0.0294465383,1.6666116442,-0.1590438202,0.1596265229,1.5691156633,-0.2377644542,-0.1542235219,1.4265322478,-0.1884349761,-0.4485179353
1.773845535,0.0061608188,0.3591651152,1.7252835865,0.0017668563,0.139359309,1.6756749647,-0.0040644602,-0.0934284726,1.7782313117,0.1604826518,0.1240997685,1.7961192559,0.4816123104,0.0477272205,1.8049711467,0.7104415666,0.2662472457,1.6723358613,-0.1569489506,0.1546188572,1.5693790609,-0.2368621553,-0.161527127,1.4193640261,-0.1900051318,-0.452484126
1.7796514259,0.009455956,0.3577499327,1.7280982512,0.0100176964,0.13875354,1.6779117328,0.0085372388,-0.0939912784,1.7797521619,0.1694601507,0.1266010752,1.8038793126,0.4656608313,0.1442422143,1.8168685402,0.5173225917,0.4535585118,1.6764443405,-0.1494247503,0.1509060125,1.5779232519,-0.2313601402,-0.155599546,1.4297491717,-0.1895321018,-0.4482800626
1.7831058913,0.0094417876,0.3570944024,1.7297279942,0.0159987872,0.1399028871,1.6791913621,0.0189798905,-0.0927549244,1.7799084038,0.1761286846,0.1310545735,1.7984565944,0.4337951193,0.1819363108,1.7713974312,0.3111509769,0.4692101681,1.6795475846,-0.144131114,0.1487511854,1.5834338572,-0.2271214115,-0.1554084957,1.4385344149,-0.1807321732,-0.4490363814
1.7785258296,0.0047222798,0.3568449075,1.7268127191,0.0132184573,0.1393362474,1.6775183823,0.0198875553,-0.0935064518,1.7743707012,0.1742942831,0.1338812692,1.8056442635,0.4398335368,0.2007666371,1.7989087512,0.35453563,0.5037306359,1.6792547371,-0.1478573724,0.1447912256,1.5915456553,-0.2263310832,-0.1596109181,1.4438327174,-0.1719530553,-0.450428918
